claim_id,third_party_id,third_party_name,third_party_role,involvement_date,first_line_of_address,county,state,zip_code,latitude,longitude,prior_claim_count,prior_litigated_claim_count
CLM00762,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2023-07-12,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00762,TP00015,Florida Home Legal Partners,Attorney,2023-07-21,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,39,2
CLM00762,TP00069,Atlantic Loss Advisors,Public Adjuster,2023-08-01,520 E Church St,Orange,FL,32801,28.542388,-81.368972,91,15
CLM00762,TP00086,Rapid Response Property Services,Emergency Services Provider,2023-07-27,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00763,TP00084,Florida Field Inspection Group,Inspector,2022-11-23,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00763,TP00089,Sunstate Electrical Services,Electrician,2022-12-12,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00763,TP00050,Sunrise General Contracting,General Contractor,2022-11-23,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00763,TP00058,Blue Harbor Restoration,Restoration Company,2022-11-24,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,33,2
CLM00763,TP00080,Atlantic Property Valuation,Appraiser,2022-12-11,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00763,TP00088,Coastal Emergency Services,Emergency Services Provider,2022-12-09,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00764,TP00081,HomeScope Inspections,Inspector,2022-03-19,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00764,TP00029,Blue Sky Roof Works,Roofer,2022-03-20,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00764,TP00048,Palm State Construction,General Contractor,2022-03-26,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00764,TP00076,Coastal Engineering Services,Engineer,2022-04-04,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00765,TP00084,Florida Field Inspection Group,Inspector,2026-01-03,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00765,TP00026,SunCoast Roofing Solutions,Roofer,2026-01-11,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00765,TP00054,Florida Residential Builders,General Contractor,2026-01-11,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00765,TP00017,Coastal Response Mitigation,Mitigation Company,2026-01-01,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
CLM00765,TP00072,Atlantic Structural Engineering,Engineer,2026-01-22,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,27,2
CLM00766,TP00081,HomeScope Inspections,Inspector,2022-11-01,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00766,TP00040,Gulf Flow Plumbing,Plumber,2022-11-16,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,109,25
CLM00766,TP00056,Atlantic Home Reconstruction,General Contractor,2022-11-11,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00766,TP00100,Florida Mold Response,Mold Remediation,2022-11-24,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00766,TP00046,Peninsula Pipe & Drain,Plumber,2022-11-09,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,81,8
CLM00766,TP00044,Florida Leak Response,Plumber,2022-11-17,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,51,4
CLM00766,TP00087,Florida Emergency Property Care,Emergency Services Provider,2022-11-19,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00766,TP00078,Sunstate Appraisal Group,Appraiser,2022-11-22,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00766,TP00029,Blue Sky Roof Works,Roofer,2022-11-06,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00767,TP00082,Peninsula Property Inspections,Inspector,2025-05-30,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00767,TP00027,Atlantic Peak Roofing,Roofer,2025-06-04,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,131,35
CLM00767,TP00049,Coastal Build Group,General Contractor,2025-06-05,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00767,TP00017,Coastal Response Mitigation,Mitigation Company,2025-05-23,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
CLM00767,TP00074,Peninsula Building Consultants,Engineer,2025-05-27,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00767,TP00077,Coastal Property Appraisal,Appraiser,2025-06-19,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00767,TP00059,Sunstate Restoration Services,Restoration Company,2025-06-12,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,85,4
CLM00767,TP00089,Sunstate Electrical Services,Electrician,2025-05-24,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00768,TP00083,Coastal Inspection Services,Inspector,2024-08-20,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00768,TP00051,Gulf Atlantic Builders,General Contractor,2024-08-21,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00768,TP00048,Palm State Construction,General Contractor,2024-08-12,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00768,TP00099,Coastal Air Quality Services,Mold Remediation,2024-08-15,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00768,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-09-03,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00768,TP00097,Atlantic Mold Solutions,Mold Remediation,2024-08-29,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00768,TP00095,Sunrise HVAC,HVAC Contractor,2024-08-21,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00768,TP00093,Coastal Air Systems,HVAC Contractor,2024-08-16,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00769,TP00081,HomeScope Inspections,Inspector,2022-10-27,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00769,TP00031,Peninsula Roofing Group,Roofer,2022-11-04,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,98,5
CLM00769,TP00057,SunCoast General Builders,General Contractor,2022-11-04,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00769,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2022-10-26,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00769,TP00073,Gulf Forensic Engineering,Engineer,2022-11-19,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00769,TP00077,Coastal Property Appraisal,Appraiser,2022-11-20,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00769,TP00058,Blue Harbor Restoration,Restoration Company,2022-11-01,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,33,2
CLM00769,TP00080,Atlantic Property Valuation,Appraiser,2022-11-13,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00769,TP00063,Gulf Coast Recovery Services,Restoration Company,2022-11-03,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,77,1
CLM00770,TP00082,Peninsula Property Inspections,Inspector,2022-05-02,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00770,TP00035,Sunrise Roofing & Exteriors,Roofer,2022-05-04,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00770,TP00053,Bayfront Construction Services,General Contractor,2022-04-29,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00770,TP00079,Florida Loss Appraisers,Appraiser,2022-05-18,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00771,TP00083,Coastal Inspection Services,Inspector,2023-08-01,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00771,TP00040,Gulf Flow Plumbing,Plumber,2023-07-30,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,109,25
CLM00771,TP00052,Peninsula Property Restoration,General Contractor,2023-07-27,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00771,TP00077,Coastal Property Appraisal,Appraiser,2023-08-15,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00771,TP00076,Coastal Engineering Services,Engineer,2023-08-07,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00772,TP00082,Peninsula Property Inspections,Inspector,2024-07-23,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00772,TP00028,Florida Shield Roofing,Roofer,2024-07-30,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00772,TP00049,Coastal Build Group,General Contractor,2024-08-04,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00772,TP00010,Bayfront Property Law,Attorney,2024-08-11,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,74,8
CLM00772,TP00072,Atlantic Structural Engineering,Engineer,2024-07-30,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,27,2
CLM00772,TP00093,Coastal Air Systems,HVAC Contractor,2024-08-01,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00772,TP00063,Gulf Coast Recovery Services,Restoration Company,2024-08-17,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,77,1
CLM00772,TP00089,Sunstate Electrical Services,Electrician,2024-08-06,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00772,TP00095,Sunrise HVAC,HVAC Contractor,2024-07-27,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00772,TP00051,Gulf Atlantic Builders,General Contractor,2024-07-30,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00772,TP00047,Sunrise Plumbing Group,Plumber,2024-08-07,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00773,TP00081,HomeScope Inspections,Inspector,2022-02-26,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00773,TP00028,Florida Shield Roofing,Roofer,2022-02-18,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00773,TP00048,Palm State Construction,General Contractor,2022-03-03,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00773,TP00020,Peninsula Emergency Mitigation,Mitigation Company,2022-02-14,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,51,4
CLM00773,TP00086,Rapid Response Property Services,Emergency Services Provider,2022-03-07,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00773,TP00042,Coastal Pipeworks,Plumber,2022-02-24,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,53,2
CLM00773,TP00051,Gulf Atlantic Builders,General Contractor,2022-02-19,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00774,TP00082,Peninsula Property Inspections,Inspector,2024-04-01,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00774,TP00035,Sunrise Roofing & Exteriors,Roofer,2024-04-13,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00774,TP00056,Atlantic Home Reconstruction,General Contractor,2024-04-04,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00774,TP00023,Bayfront Mitigation Partners,Mitigation Company,2024-03-24,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,38,6
CLM00774,TP00068,Gulf Property Adjusting,Public Adjuster,2024-04-15,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,6
CLM00774,TP00076,Coastal Engineering Services,Engineer,2024-03-30,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00775,TP00084,Florida Field Inspection Group,Inspector,2024-01-17,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00775,TP00031,Peninsula Roofing Group,Roofer,2024-01-16,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,98,5
CLM00775,TP00056,Atlantic Home Reconstruction,General Contractor,2024-01-17,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00775,TP00021,Blue Harbor Mitigation,Mitigation Company,2024-01-12,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,39,5
CLM00776,TP00082,Peninsula Property Inspections,Inspector,2025-07-12,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00776,TP00048,Palm State Construction,General Contractor,2025-07-26,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00776,TP00049,Coastal Build Group,General Contractor,2025-07-26,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00776,TP00022,First Coast Drying Services,Mitigation Company,2025-07-09,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,34,3
CLM00776,TP00098,Sunstate Mold Remediation,Mold Remediation,2025-07-21,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00776,TP00078,Sunstate Appraisal Group,Appraiser,2025-07-27,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00777,TP00085,Sunstate Property Inspections,Inspector,2022-07-19,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00777,TP00027,Atlantic Peak Roofing,Roofer,2022-07-28,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,131,35
CLM00777,TP00053,Bayfront Construction Services,General Contractor,2022-07-28,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00777,TP00010,Bayfront Property Law,Attorney,2022-07-28,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,74,8
CLM00777,TP00080,Atlantic Property Valuation,Appraiser,2022-07-15,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00777,TP00093,Coastal Air Systems,HVAC Contractor,2022-08-06,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00778,TP00082,Peninsula Property Inspections,Inspector,2023-04-12,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00778,TP00043,Palm Line Plumbing,Plumber,2023-04-12,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,74,3
CLM00778,TP00048,Palm State Construction,General Contractor,2023-04-22,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00778,TP00099,Coastal Air Quality Services,Mold Remediation,2023-04-21,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00778,TP00100,Florida Mold Response,Mold Remediation,2023-04-24,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00778,TP00040,Gulf Flow Plumbing,Plumber,2023-04-16,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,109,25
CLM00778,TP00060,Coastal Property Recovery,Restoration Company,2023-04-24,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00778,TP00089,Sunstate Electrical Services,Electrician,2023-04-16,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00778,TP00054,Florida Residential Builders,General Contractor,2023-04-24,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00778,TP00031,Peninsula Roofing Group,Roofer,2023-04-24,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,98,5
CLM00779,TP00085,Sunstate Property Inspections,Inspector,2024-09-20,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00779,TP00041,Orange State Plumbing,Plumber,2024-09-21,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,99,21
CLM00779,TP00052,Peninsula Property Restoration,General Contractor,2024-09-15,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00779,TP00050,Sunrise General Contracting,General Contractor,2024-09-29,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00780,TP00083,Coastal Inspection Services,Inspector,2023-08-14,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00780,TP00046,Peninsula Pipe & Drain,Plumber,2023-09-02,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,81,8
CLM00780,TP00052,Peninsula Property Restoration,General Contractor,2023-08-15,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00780,TP00072,Atlantic Structural Engineering,Engineer,2023-09-12,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,27,2
CLM00781,TP00083,Coastal Inspection Services,Inspector,2023-06-10,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00781,TP00031,Peninsula Roofing Group,Roofer,2023-06-09,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,98,5
CLM00781,TP00049,Coastal Build Group,General Contractor,2023-06-15,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00781,TP00025,Atlantic Emergency Dryout,Mitigation Company,2023-05-27,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,40,2
CLM00781,TP00077,Coastal Property Appraisal,Appraiser,2023-06-12,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00781,TP00098,Sunstate Mold Remediation,Mold Remediation,2023-06-08,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00781,TP00073,Gulf Forensic Engineering,Engineer,2023-06-28,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00781,TP00086,Rapid Response Property Services,Emergency Services Provider,2023-06-12,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00781,TP00097,Atlantic Mold Solutions,Mold Remediation,2023-06-13,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00781,TP00033,Palm State Roofing,Roofer,2023-05-29,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,50,6
CLM00782,TP00082,Peninsula Property Inspections,Inspector,2023-11-05,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00782,TP00043,Palm Line Plumbing,Plumber,2023-11-08,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,74,3
CLM00782,TP00054,Florida Residential Builders,General Contractor,2023-11-12,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00782,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2023-10-29,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00782,TP00099,Coastal Air Quality Services,Mold Remediation,2023-11-03,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00782,TP00062,Atlantic Property Restoration,Restoration Company,2023-11-28,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,45,0
CLM00782,TP00088,Coastal Emergency Services,Emergency Services Provider,2023-11-25,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00782,TP00078,Sunstate Appraisal Group,Appraiser,2023-11-05,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00782,TP00087,Florida Emergency Property Care,Emergency Services Provider,2023-11-18,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00782,TP00052,Peninsula Property Restoration,General Contractor,2023-10-31,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00783,TP00081,HomeScope Inspections,Inspector,2024-04-01,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00783,TP00028,Florida Shield Roofing,Roofer,2024-04-08,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00783,TP00056,Atlantic Home Reconstruction,General Contractor,2024-04-04,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00783,TP00080,Atlantic Property Valuation,Appraiser,2024-04-27,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00783,TP00093,Coastal Air Systems,HVAC Contractor,2024-04-11,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00783,TP00050,Sunrise General Contracting,General Contractor,2024-04-07,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00784,TP00082,Peninsula Property Inspections,Inspector,2024-05-10,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00784,TP00034,StormGuard Roof Services,Roofer,2024-05-31,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,94,9
CLM00784,TP00050,Sunrise General Contracting,General Contractor,2024-05-17,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00784,TP00008,Orange State Legal Group,Attorney,2024-06-19,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,69,17
CLM00784,TP00061,Florida Home Restoration,Restoration Company,2024-06-05,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,44,0
CLM00785,TP00083,Coastal Inspection Services,Inspector,2025-01-12,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00785,TP00038,Atlantic Pipe & Drain,Plumber,2025-01-31,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,121,34
CLM00785,TP00054,Florida Residential Builders,General Contractor,2025-01-18,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00785,TP00017,Coastal Response Mitigation,Mitigation Company,2025-01-16,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
